id,equation,family,type,depth,status,verdict,decided
cand_F2p_Ar_4s_diss_F_F_Arp,F2+ + Ar_4s -> F + F + Ar+,ion_neutral,dissociative_charge_transfer,2,candidate,exothermic by 9.89 eV,yes
cand_F2p_F_char_F2_Fp,F2+ + F -> F2 + F+,ion_neutral,charge_transfer,2,candidate,endothermic by 1.73 eV,yes
cand_F2p_F*_char_F2_Fp,F2+ + F* -> F2 + F+,ion_neutral,charge_transfer,2,candidate,endothermic by 1.73 eV,yes
cand_F2p_F2_reac_F_F_F2p,F2+ + F2 -> F + F + F2+,ion_neutral,reactive_scattering,2,candidate,endothermic by 1.65 eV,yes
cand_F2p_F2*_reac_F_F_F2p,F2+ + F2* -> F + F + F2+,ion_neutral,reactive_scattering,2,candidate,endothermic by 1.65 eV,yes
cand_F2p_F2_v_reac_F_F_F2p,F2+ + F2_v -> F + F + F2+,ion_neutral,reactive_scattering,2,candidate,endothermic by 1.65 eV,yes
cand_F2p_FO_diss_F2_F_Op,F2+ + FO -> F2 + F + O+,ion_neutral,dissociative_charge_transfer,2,candidate,endothermic by 0.21 eV,yes
cand_F2p_O_char_F2_Op,F2+ + O -> F2 + O+,ion_neutral,charge_transfer,2,candidate,exothermic by 2.07 eV,yes
cand_F2p_O_diss_F_F_Op,F2+ + O -> F + F + O+,ion_neutral,dissociative_charge_transfer,2,candidate,exothermic by 0.43 eV,yes
cand_F2p_O2_char_F2_O2p,F2+ + O2 -> F2 + O2+,ion_neutral,charge_transfer,2,candidate,exothermic by 3.62 eV,yes
cand_F2p_O2_diss_F_F_O2p,F2+ + O2 -> F + F + O2+,ion_neutral,dissociative_charge_transfer,2,candidate,exothermic by 1.97 eV,yes
cand_F2p_O2_a1Delta_char_F2_O2p,F2+ + O2_a1Delta -> F2 + O2+,ion_neutral,charge_transfer,2,candidate,exothermic by 4.60 eV,yes
cand_F2p_O2_a1Delta_diss_F_F_O2p,F2+ + O2_a1Delta -> F + F + O2+,ion_neutral,dissociative_charge_transfer,2,candidate,exothermic by 2.95 eV,yes
cand_F2p_O2_b1Sigma_char_F2_O2p,F2+ + O2_b1Sigma -> F2 + O2+,ion_neutral,charge_transfer,2,candidate,exothermic by 5.25 eV,yes
cand_F2p_O2_b1Sigma_diss_Fp_F_O2,F2+ + O2_b1Sigma -> F+ + F + O2,ion_neutral,dissociative_charge_transfer,2,candidate,endothermic by 1.75 eV,yes
cand_F2p_O2_b1Sigma_diss_F_F_O2p,F2+ + O2_b1Sigma -> F + F + O2+,ion_neutral,dissociative_charge_transfer,2,candidate,exothermic by 3.60 eV,yes
cand_F2p_O2_b1Sigma_diss_F2_Op_O,F2+ + O2_b1Sigma -> F2 + O+ + O,ion_neutral,dissociative_charge_transfer,2,candidate,endothermic by 1.47 eV,yes
cand_F2p_O2_v_char_F2_O2p,F2+ + O2_v -> F2 + O2+,ion_neutral,charge_transfer,2,candidate,exothermic by 3.62 eV,yes
cand_F2p_O2_v_diss_F_F_O2p,F2+ + O2_v -> F + F + O2+,ion_neutral,dissociative_charge_transfer,2,candidate,exothermic by 1.97 eV,yes
cand_F2p_O_1D_char_F2_Op,F2+ + O_1D -> F2 + O+,ion_neutral,charge_transfer,2,candidate,exothermic by 4.04 eV,yes
cand_F2p_O_1D_diss_Fp_F_O,F2+ + O_1D -> F+ + F + O,ion_neutral,dissociative_charge_transfer,2,candidate,endothermic by 1.41 eV,yes
cand_F2p_O_1D_diss_F_F_Op,F2+ + O_1D -> F + F + O+,ion_neutral,dissociative_charge_transfer,2,candidate,exothermic by 2.39 eV,yes
cand_F2p_O_1S_char_F2_Op,F2+ + O_1S -> F2 + O+,ion_neutral,charge_transfer,2,candidate,exothermic by 6.26 eV,yes
cand_F2p_O_1S_diss_Fp_F_O,F2+ + O_1S -> F+ + F + O,ion_neutral,dissociative_charge_transfer,2,candidate,exothermic by 0.81 eV,yes
cand_F2p_O_1S_diss_F_F_Op,F2+ + O_1S -> F + F + O+,ion_neutral,dissociative_charge_transfer,2,candidate,exothermic by 4.62 eV,yes
cand_F2p_S_char_F2_Sp,F2+ + S -> F2 + S+,ion_neutral,charge_transfer,2,candidate,exothermic by 5.33 eV,yes
cand_F2p_S_diss_F_F_Sp,F2+ + S -> F + F + S+,ion_neutral,dissociative_charge_transfer,2,candidate,exothermic by 3.68 eV,yes
cand_F2p_SF_char_F2_SFp,F2+ + SF -> F2 + SF+,ion_neutral,charge_transfer,2,candidate,exothermic by 5.39 eV,yes
cand_F2p_SF_diss_F_F_SFp,F2+ + SF -> F + F + SF+,ion_neutral,dissociative_charge_transfer,2,candidate,exothermic by 3.74 eV,yes
cand_F2p_SF*_char_F2_SFp,F2+ + SF* -> F2 + SF+,ion_neutral,charge_transfer,2,candidate,exothermic by 5.39 eV,yes
cand_F2p_SF*_diss_F_F_SFp,F2+ + SF* -> F + F + SF+,ion_neutral,dissociative_charge_transfer,2,candidate,exothermic by 3.74 eV,yes
cand_F2p_SF2_char_F2_SF2p,F2+ + SF2 -> F2 + SF2+,ion_neutral,charge_transfer,2,candidate,exothermic by 4.89 eV,yes
cand_F2p_SF2_diss_F_F_SF2p,F2+ + SF2 -> F + F + SF2+,ion_neutral,dissociative_charge_transfer,2,candidate,exothermic by 3.24 eV,yes
cand_F2p_SF2_diss_F2_Sp_F2,F2+ + SF2 -> F2 + S+ + F2,ion_neutral,dissociative_charge_transfer,2,candidate,endothermic by 0.62 eV,yes
cand_F2p_SF2*_char_F2_SF2p,F2+ + SF2* -> F2 + SF2+,ion_neutral,charge_transfer,2,candidate,exothermic by 4.89 eV,yes
cand_F2p_SF2*_diss_F_F_SF2p,F2+ + SF2* -> F + F + SF2+,ion_neutral,dissociative_charge_transfer,2,candidate,exothermic by 3.24 eV,yes
cand_F2p_SF2*_diss_F2_Sp_F2,F2+ + SF2* -> F2 + S+ + F2,ion_neutral,dissociative_charge_transfer,2,candidate,endothermic by 0.62 eV,yes
cand_F2p_SF2_v_char_F2_SF2p,F2+ + SF2_v -> F2 + SF2+,ion_neutral,charge_transfer,2,candidate,exothermic by 4.89 eV,yes
cand_F2p_SF2_v_diss_F_F_SF2p,F2+ + SF2_v -> F + F + SF2+,ion_neutral,dissociative_charge_transfer,2,candidate,exothermic by 3.24 eV,yes
cand_F2p_SF2_v_diss_F2_Sp_F2,F2+ + SF2_v -> F2 + S+ + F2,ion_neutral,dissociative_charge_transfer,2,candidate,endothermic by 0.62 eV,yes
cand_F2p_SF3_char_F2_SF3p,F2+ + SF3 -> F2 + SF3+,ion_neutral,charge_transfer,2,candidate,exothermic by 7.51 eV,yes
cand_F2p_SF3_diss_F_F_SF3p,F2+ + SF3 -> F + F + SF3+,ion_neutral,dissociative_charge_transfer,2,candidate,exothermic by 5.86 eV,yes
cand_F2p_SF3*_char_F2_SF3p,F2+ + SF3* -> F2 + SF3+,ion_neutral,charge_transfer,2,candidate,exothermic by 7.51 eV,yes
cand_F2p_SF3*_diss_F_F_SF3p,F2+ + SF3* -> F + F + SF3+,ion_neutral,dissociative_charge_transfer,2,candidate,exothermic by 5.86 eV,yes
cand_F2p_SF3_v_char_F2_SF3p,F2+ + SF3_v -> F2 + SF3+,ion_neutral,charge_transfer,2,candidate,exothermic by 7.51 eV,yes
cand_F2p_SF3_v_diss_F_F_SF3p,F2+ + SF3_v -> F + F + SF3+,ion_neutral,dissociative_charge_transfer,2,candidate,exothermic by 5.86 eV,yes
cand_F2p_SF4_char_F2_SF4p,F2+ + SF4 -> F2 + SF4+,ion_neutral,charge_transfer,2,candidate,exothermic by 3.69 eV,yes
cand_F2p_SF4_diss_F_F_SF4p,F2+ + SF4 -> F + F + SF4+,ion_neutral,dissociative_charge_transfer,2,candidate,exothermic by 2.04 eV,yes
cand_F2p_SF4_diss_F2_SF2p_F2,F2+ + SF4 -> F2 + SF2+ + F2,ion_neutral,dissociative_charge_transfer,2,candidate,exothermic by 0.05 eV,yes
cand_F2p_SF4*_char_F2_SF4p,F2+ + SF4* -> F2 + SF4+,ion_neutral,charge_transfer,2,candidate,exothermic by 3.69 eV,yes
cand_F2p_SF4*_diss_F_F_SF4p,F2+ + SF4* -> F + F + SF4+,ion_neutral,dissociative_charge_transfer,2,candidate,exothermic by 2.04 eV,yes
cand_F2p_SF4*_diss_F2_SF2p_F2,F2+ + SF4* -> F2 + SF2+ + F2,ion_neutral,dissociative_charge_transfer,2,candidate,exothermic by 0.05 eV,yes
cand_F2p_SF4_v_char_F2_SF4p,F2+ + SF4_v -> F2 + SF4+,ion_neutral,charge_transfer,2,candidate,exothermic by 3.69 eV,yes
cand_F2p_SF4_v_diss_F_F_SF4p,F2+ + SF4_v -> F + F + SF4+,ion_neutral,dissociative_charge_transfer,2,candidate,exothermic by 2.04 eV,yes
cand_F2p_SF4_v_diss_F2_SF2p_F2,F2+ + SF4_v -> F2 + SF2+ + F2,ion_neutral,dissociative_charge_transfer,2,candidate,exothermic by 0.05 eV,yes
cand_F2p_SF5_char_F2_SF5p,F2+ + SF5 -> F2 + SF5+,ion_neutral,charge_transfer,2,candidate,exothermic by 6.09 eV,yes
cand_F2p_SF5_diss_F_F_SF5p,F2+ + SF5 -> F + F + SF5+,ion_neutral,dissociative_charge_transfer,2,candidate,exothermic by 4.44 eV,yes
cand_F2p_SF5_diss_F2_SF4p_F,F2+ + SF5 -> F2 + SF4+ + F,ion_neutral,dissociative_charge_transfer,2,candidate,exothermic by 1.36 eV,yes
cand_F2p_SF5*_char_F2_SF5p,F2+ + SF5* -> F2 + SF5+,ion_neutral,charge_transfer,2,candidate,exothermic by 6.09 eV,yes
cand_F2p_SF5*_diss_F_F_SF5p,F2+ + SF5* -> F + F + SF5+,ion_neutral,dissociative_charge_transfer,2,candidate,exothermic by 4.44 eV,yes
cand_F2p_SF5*_diss_F2_SF4p_F,F2+ + SF5* -> F2 + SF4+ + F,ion_neutral,dissociative_charge_transfer,2,candidate,exothermic by 1.36 eV,yes
cand_F2p_SF5_v_char_F2_SF5p,F2+ + SF5_v -> F2 + SF5+,ion_neutral,charge_transfer,2,candidate,exothermic by 6.09 eV,yes
cand_F2p_SF5_v_diss_F_F_SF5p,F2+ + SF5_v -> F + F + SF5+,ion_neutral,dissociative_charge_transfer,2,candidate,exothermic by 4.44 eV,yes
cand_F2p_SF5_v_diss_F2_SF4p_F,F2+ + SF5_v -> F2 + SF4+ + F,ion_neutral,dissociative_charge_transfer,2,candidate,exothermic by 1.36 eV,yes
cand_F2p_SF6_char_F2_SF6p,F2+ + SF6 -> F2 + SF6+,ion_neutral,charge_transfer,2,candidate,exothermic by 0.37 eV,yes
cand_F2p_SF6_diss_F_F_SF6p,F2+ + SF6 -> F + F + SF6+,ion_neutral,dissociative_charge_transfer,2,candidate,endothermic by 1.28 eV,yes
cand_F2p_SF6_diss_F2_SF5p_F,F2+ + SF6 -> F2 + SF5+ + F,ion_neutral,dissociative_charge_transfer,2,candidate,exothermic by 2.03 eV,yes
cand_F2p_SF6_diss_F2_SF4p_F2,F2+ + SF6 -> F2 + SF4+ + F2,ion_neutral,dissociative_charge_transfer,2,candidate,endothermic by 1.05 eV,yes
cand_F2p_SF6*_char_F2_SF6p,F2+ + SF6* -> F2 + SF6+,ion_neutral,charge_transfer,2,candidate,exothermic by 0.37 eV,yes
cand_F2p_SF6*_diss_F_F_SF6p,F2+ + SF6* -> F + F + SF6+,ion_neutral,dissociative_charge_transfer,2,candidate,endothermic by 1.28 eV,yes
cand_F2p_SF6*_diss_F2_SF5p_F,F2+ + SF6* -> F2 + SF5+ + F,ion_neutral,dissociative_charge_transfer,2,candidate,exothermic by 2.03 eV,yes
cand_F2p_SF6*_diss_F2_SF4p_F2,F2+ + SF6* -> F2 + SF4+ + F2,ion_neutral,dissociative_charge_transfer,2,candidate,endothermic by 1.05 eV,yes
cand_F2p_SF6_v_char_F2_SF6p,F2+ + SF6_v -> F2 + SF6+,ion_neutral,charge_transfer,2,candidate,exothermic by 0.37 eV,yes
cand_F2p_SF6_v_diss_F_F_SF6p,F2+ + SF6_v -> F + F + SF6+,ion_neutral,dissociative_charge_transfer,2,candidate,endothermic by 1.28 eV,yes
cand_F2p_SF6_v_diss_F2_SF5p_F,F2+ + SF6_v -> F2 + SF5+ + F,ion_neutral,dissociative_charge_transfer,2,candidate,exothermic by 2.03 eV,yes
cand_F2p_SF6_v_diss_F2_SF4p_F2,F2+ + SF6_v -> F2 + SF4+ + F2,ion_neutral,dissociative_charge_transfer,2,candidate,endothermic by 1.05 eV,yes
cand_F2p_SF_v_char_F2_SFp,F2+ + SF_v -> F2 + SF+,ion_neutral,charge_transfer,2,candidate,exothermic by 5.39 eV,yes
cand_F2p_SF_v_diss_F_F_SFp,F2+ + SF_v -> F + F + SF+,ion_neutral,dissociative_charge_transfer,2,candidate,exothermic by 3.74 eV,yes
cand_F2p_SO_diss_F2_O_Sp,F2+ + SO -> F2 + O + S+,ion_neutral,dissociative_charge_transfer,2,candidate,endothermic by 0.06 eV,yes
cand_F2p_S_1D_char_F2_Sp,F2+ + S_1D -> F2 + S+,ion_neutral,charge_transfer,2,candidate,exothermic by 6.48 eV,yes
cand_F2p_S_1D_diss_F_F_Sp,F2+ + S_1D -> F + F + S+,ion_neutral,dissociative_charge_transfer,2,candidate,exothermic by 4.83 eV,yes
cand_F2p_S_1S_char_F2_Sp,F2+ + S_1S -> F2 + S+,ion_neutral,charge_transfer,2,candidate,exothermic by 8.08 eV,yes
cand_F2p_S_1S_diss_Fp_F_S,F2+ + S_1S -> F+ + F + S,ion_neutral,dissociative_charge_transfer,2,candidate,endothermic by 0.63 eV,yes
cand_F2p_S_1S_diss_F_F_Sp,F2+ + S_1S -> F + F + S+,ion_neutral,dissociative_charge_transfer,2,candidate,exothermic by 6.43 eV,yes
cand_Op_F2*_reac_Op_F_F,O+ + F2* -> O+ + F + F,ion_neutral,reactive_scattering,2,candidate,endothermic by 1.65 eV,yes
cand_Op_F2_v_reac_Op_F_F,O+ + F2_v -> O+ + F + F,ion_neutral,reactive_scattering,2,candidate,endothermic by 1.65 eV,yes
cand_Op_S_char_O_Sp,O+ + S -> O + S+,ion_neutral,charge_transfer,2,candidate,exothermic by 3.26 eV,yes
cand_Op_SF*_char_O_SFp,O+ + SF* -> O + SF+,ion_neutral,charge_transfer,2,candidate,exothermic by 3.32 eV,yes
cand_Op_SF2*_char_O_SF2p,O+ + SF2* -> O + SF2+,ion_neutral,charge_transfer,2,candidate,exothermic by 2.82 eV,yes
cand_Op_SF2_v_char_O_SF2p,O+ + SF2_v -> O + SF2+,ion_neutral,charge_transfer,2,candidate,exothermic by 2.82 eV,yes
cand_Op_SF3*_char_O_SF3p,O+ + SF3* -> O + SF3+,ion_neutral,charge_transfer,2,candidate,exothermic by 5.44 eV,yes
cand_Op_SF3_v_char_O_SF3p,O+ + SF3_v -> O + SF3+,ion_neutral,charge_transfer,2,candidate,exothermic by 5.44 eV,yes
cand_Op_SF4*_char_O_SF4p,O+ + SF4* -> O + SF4+,ion_neutral,charge_transfer,2,candidate,exothermic by 1.62 eV,yes
cand_Op_SF4_v_char_O_SF4p,O+ + SF4_v -> O + SF4+,ion_neutral,charge_transfer,2,candidate,exothermic by 1.62 eV,yes
cand_Op_SF5*_char_O_SF5p,O+ + SF5* -> O + SF5+,ion_neutral,charge_transfer,2,candidate,exothermic by 4.02 eV,yes
cand_Op_SF5*_diss_O_SF4p_F,O+ + SF5* -> O + SF4+ + F,ion_neutral,dissociative_charge_transfer,2,candidate,endothermic by 0.71 eV,yes
cand_Op_SF5_v_char_O_SF5p,O+ + SF5_v -> O + SF5+,ion_neutral,charge_transfer,2,candidate,exothermic by 4.02 eV,yes
cand_Op_SF5_v_diss_O_SF4p_F,O+ + SF5_v -> O + SF4+ + F,ion_neutral,dissociative_charge_transfer,2,candidate,endothermic by 0.71 eV,yes
cand_Op_SF_v_char_O_SFp,O+ + SF_v -> O + SF+,ion_neutral,charge_transfer,2,candidate,exothermic by 3.32 eV,yes
cand_Op_S_1D_char_O_Sp,O+ + S_1D -> O + S+,ion_neutral,charge_transfer,2,candidate,exothermic by 4.40 eV,yes
cand_Op_S_1S_char_O_Sp,O+ + S_1S -> O + S+,ion_neutral,charge_transfer,2,candidate,exothermic by 6.01 eV,yes
cand_O2p_F2*_reac_O2p_F_F,O2+ + F2* -> O2+ + F + F,ion_neutral,reactive_scattering,2,candidate,endothermic by 1.65 eV,yes
cand_O2p_F2_v_reac_O2p_F_F,O2+ + F2_v -> O2+ + F + F,ion_neutral,reactive_scattering,2,candidate,endothermic by 1.65 eV,yes
cand_O2p_S_char_O2_Sp,O2+ + S -> O2 + S+,ion_neutral,charge_transfer,2,candidate,exothermic by 1.71 eV,yes
cand_O2p_SF*_char_O2_SFp,O2+ + SF* -> O2 + SF+,ion_neutral,charge_transfer,2,candidate,exothermic by 1.77 eV,yes
cand_O2p_SF2*_char_O2_SF2p,O2+ + SF2* -> O2 + SF2+,ion_neutral,charge_transfer,2,candidate,exothermic by 1.27 eV,yes
cand_O2p_SF2_v_char_O2_SF2p,O2+ + SF2_v -> O2 + SF2+,ion_neutral,charge_transfer,2,candidate,exothermic by 1.27 eV,yes
cand_O2p_SF3*_char_O2_SF3p,O2+ + SF3* -> O2 + SF3+,ion_neutral,charge_transfer,2,candidate,exothermic by 3.89 eV,yes
cand_O2p_SF3*_diss_O_O_SF3p,O2+ + SF3* -> O + O + SF3+,ion_neutral,dissociative_charge_transfer,2,candidate,endothermic by 1.28 eV,yes
cand_O2p_SF3_v_char_O2_SF3p,O2+ + SF3_v -> O2 + SF3+,ion_neutral,charge_transfer,2,candidate,exothermic by 3.89 eV,yes
cand_O2p_SF3_v_diss_O_O_SF3p,O2+ + SF3_v -> O + O + SF3+,ion_neutral,dissociative_charge_transfer,2,candidate,endothermic by 1.28 eV,yes
cand_O2p_SF4*_char_O2_SF4p,O2+ + SF4* -> O2 + SF4+,ion_neutral,charge_transfer,2,candidate,exothermic by 0.07 eV,yes
cand_O2p_SF4_v_char_O2_SF4p,O2+ + SF4_v -> O2 + SF4+,ion_neutral,charge_transfer,2,candidate,exothermic by 0.07 eV,yes
cand_O2p_SF5*_char_O2_SF5p,O2+ + SF5* -> O2 + SF5+,ion_neutral,charge_transfer,2,candidate,exothermic by 2.47 eV,yes
cand_O2p_SF5_v_char_O2_SF5p,O2+ + SF5_v -> O2 + SF5+,ion_neutral,charge_transfer,2,candidate,exothermic by 2.47 eV,yes
cand_O2p_SF_v_char_O2_SFp,O2+ + SF_v -> O2 + SF+,ion_neutral,charge_transfer,2,candidate,exothermic by 1.77 eV,yes
cand_O2p_S_1D_char_O2_Sp,O2+ + S_1D -> O2 + S+,ion_neutral,charge_transfer,2,candidate,exothermic by 2.86 eV,yes
cand_O2p_S_1S_char_O2_Sp,O2+ + S_1S -> O2 + S+,ion_neutral,charge_transfer,2,candidate,exothermic by 4.46 eV,yes
cand_O2p_S_1S_diss_O_O_Sp,O2+ + S_1S -> O + O + S+,ion_neutral,dissociative_charge_transfer,2,candidate,endothermic by 0.71 eV,yes
cand_Sp_F2*_reac_Sp_F_F,S+ + F2* -> S+ + F + F,ion_neutral,reactive_scattering,2,candidate,endothermic by 1.65 eV,yes
cand_Sp_F2_v_reac_Sp_F_F,S+ + F2_v -> S+ + F + F,ion_neutral,reactive_scattering,2,candidate,endothermic by 1.65 eV,yes
cand_Sp_SF*_char_S_SFp,S+ + SF* -> S + SF+,ion_neutral,charge_transfer,2,candidate,exothermic by 0.06 eV,yes
cand_Sp_SF2*_char_S_SF2p,S+ + SF2* -> S + SF2+,ion_neutral,charge_transfer,2,candidate,endothermic by 0.44 eV,yes
cand_Sp_SF2_v_char_S_SF2p,S+ + SF2_v -> S + SF2+,ion_neutral,charge_transfer,2,candidate,endothermic by 0.44 eV,yes
cand_Sp_SF3*_char_S_SF3p,S+ + SF3* -> S + SF3+,ion_neutral,charge_transfer,2,candidate,exothermic by 2.18 eV,yes
cand_Sp_SF3_v_char_S_SF3p,S+ + SF3_v -> S + SF3+,ion_neutral,charge_transfer,2,candidate,exothermic by 2.18 eV,yes
cand_Sp_SF4*_char_S_SF4p,S+ + SF4* -> S + SF4+,ion_neutral,charge_transfer,2,candidate,endothermic by 1.64 eV,yes
cand_Sp_SF4_v_char_S_SF4p,S+ + SF4_v -> S + SF4+,ion_neutral,charge_transfer,2,candidate,endothermic by 1.64 eV,yes
cand_Sp_SF5*_char_S_SF5p,S+ + SF5* -> S + SF5+,ion_neutral,charge_transfer,2,candidate,exothermic by 0.76 eV,yes
cand_Sp_SF5_v_char_S_SF5p,S+ + SF5_v -> S + SF5+,ion_neutral,charge_transfer,2,candidate,exothermic by 0.76 eV,yes
cand_Sp_SF_v_char_S_SFp,S+ + SF_v -> S + SF+,ion_neutral,charge_transfer,2,candidate,exothermic by 0.06 eV,yes
cand_SFp_F2*_reac_SFp_F_F,SF+ + F2* -> SF+ + F + F,ion_neutral,reactive_scattering,2,candidate,endothermic by 1.65 eV,yes
cand_SFp_F2_v_reac_SFp_F_F,SF+ + F2_v -> SF+ + F + F,ion_neutral,reactive_scattering,2,candidate,endothermic by 1.65 eV,yes
cand_SFp_S_char_SF_Sp,SF+ + S -> SF + S+,ion_neutral,charge_transfer,2,candidate,endothermic by 0.06 eV,yes
cand_SFp_SF2*_char_SF_SF2p,SF+ + SF2* -> SF + SF2+,ion_neutral,charge_transfer,2,candidate,endothermic by 0.50 eV,yes
cand_SFp_SF2_v_char_SF_SF2p,SF+ + SF2_v -> SF + SF2+,ion_neutral,charge_transfer,2,candidate,endothermic by 0.50 eV,yes
cand_SFp_SF3*_char_SF_SF3p,SF+ + SF3* -> SF + SF3+,ion_neutral,charge_transfer,2,candidate,exothermic by 2.12 eV,yes
cand_SFp_SF3_v_char_SF_SF3p,SF+ + SF3_v -> SF + SF3+,ion_neutral,charge_transfer,2,candidate,exothermic by 2.12 eV,yes
cand_SFp_SF4*_char_SF_SF4p,SF+ + SF4* -> SF + SF4+,ion_neutral,charge_transfer,2,candidate,endothermic by 1.70 eV,yes
cand_SFp_SF4_v_char_SF_SF4p,SF+ + SF4_v -> SF + SF4+,ion_neutral,charge_transfer,2,candidate,endothermic by 1.70 eV,yes
cand_SFp_SF5*_char_SF_SF5p,SF+ + SF5* -> SF + SF5+,ion_neutral,charge_transfer,2,candidate,exothermic by 0.70 eV,yes
cand_SFp_SF5_v_char_SF_SF5p,SF+ + SF5_v -> SF + SF5+,ion_neutral,charge_transfer,2,candidate,exothermic by 0.70 eV,yes
cand_SFp_S_1D_char_SF_Sp,SF+ + S_1D -> SF + S+,ion_neutral,charge_transfer,2,candidate,exothermic by 1.09 eV,yes
cand_SFp_S_1S_char_SF_Sp,SF+ + S_1S -> SF + S+,ion_neutral,charge_transfer,2,candidate,exothermic by 2.69 eV,yes
cand_SF2p_F2*_reac_SF2p_F_F,SF2+ + F2* -> SF2+ + F + F,ion_neutral,reactive_scattering,2,candidate,endothermic by 1.65 eV,yes
cand_SF2p_F2_v_reac_SF2p_F_F,SF2+ + F2_v -> SF2+ + F + F,ion_neutral,reactive_scattering,2,candidate,endothermic by 1.65 eV,yes
cand_SF2p_S_char_SF2_Sp,SF2+ + S -> SF2 + S+,ion_neutral,charge_transfer,2,candidate,exothermic by 0.44 eV,yes
cand_SF2p_SF*_char_SF2_SFp,SF2+ + SF* -> SF2 + SF+,ion_neutral,charge_transfer,2,candidate,exothermic by 0.50 eV,yes
cand_SF2p_SF3*_char_SF2_SF3p,SF2+ + SF3* -> SF2 + SF3+,ion_neutral,charge_transfer,2,candidate,exothermic by 2.62 eV,yes
cand_SF2p_SF3_v_char_SF2_SF3p,SF2+ + SF3_v -> SF2 + SF3+,ion_neutral,charge_transfer,2,candidate,exothermic by 2.62 eV,yes
cand_SF2p_SF4*_char_SF2_SF4p,SF2+ + SF4* -> SF2 + SF4+,ion_neutral,charge_transfer,2,candidate,endothermic by 1.20 eV,yes
cand_SF2p_SF4_v_char_SF2_SF4p,SF2+ + SF4_v -> SF2 + SF4+,ion_neutral,charge_transfer,2,candidate,endothermic by 1.20 eV,yes
cand_SF2p_SF5*_char_SF2_SF5p,SF2+ + SF5* -> SF2 + SF5+,ion_neutral,charge_transfer,2,candidate,exothermic by 1.20 eV,yes
cand_SF2p_SF5_v_char_SF2_SF5p,SF2+ + SF5_v -> SF2 + SF5+,ion_neutral,charge_transfer,2,candidate,exothermic by 1.20 eV,yes
cand_SF2p_SF_v_char_SF2_SFp,SF2+ + SF_v -> SF2 + SF+,ion_neutral,charge_transfer,2,candidate,exothermic by 0.50 eV,yes
cand_SF2p_S_1D_char_SF2_Sp,SF2+ + S_1D -> SF2 + S+,ion_neutral,charge_transfer,2,candidate,exothermic by 1.59 eV,yes
cand_SF2p_S_1S_char_SF2_Sp,SF2+ + S_1S -> SF2 + S+,ion_neutral,charge_transfer,2,candidate,exothermic by 3.19 eV,yes
cand_SF3p_F2*_reac_SF3p_F_F,SF3+ + F2* -> SF3+ + F + F,ion_neutral,reactive_scattering,2,candidate,endothermic by 1.65 eV,yes
cand_SF3p_F2_v_reac_SF3p_F_F,SF3+ + F2_v -> SF3+ + F + F,ion_neutral,reactive_scattering,2,candidate,endothermic by 1.65 eV,yes
cand_SF3p_SF5*_char_SF3_SF5p,SF3+ + SF5* -> SF3 + SF5+,ion_neutral,charge_transfer,2,candidate,endothermic by 1.42 eV,yes
cand_SF3p_SF5_v_char_SF3_SF5p,SF3+ + SF5_v -> SF3 + SF5+,ion_neutral,charge_transfer,2,candidate,endothermic by 1.42 eV,yes
cand_SF3p_S_1D_char_SF3_Sp,SF3+ + S_1D -> SF3 + S+,ion_neutral,charge_transfer,2,candidate,endothermic by 1.03 eV,yes
cand_SF3p_S_1S_char_SF3_Sp,SF3+ + S_1S -> SF3 + S+,ion_neutral,charge_transfer,2,candidate,exothermic by 0.57 eV,yes
cand_SF4p_F2*_reac_SF4p_F_F,SF4+ + F2* -> SF4+ + F + F,ion_neutral,reactive_scattering,2,candidate,endothermic by 1.65 eV,yes
cand_SF4p_F2_v_reac_SF4p_F_F,SF4+ + F2_v -> SF4+ + F + F,ion_neutral,reactive_scattering,2,candidate,endothermic by 1.65 eV,yes
cand_SF4p_S_char_SF4_Sp,SF4+ + S -> SF4 + S+,ion_neutral,charge_transfer,2,candidate,exothermic by 1.64 eV,yes
cand_SF4p_SF*_char_SF4_SFp,SF4+ + SF* -> SF4 + SF+,ion_neutral,charge_transfer,2,candidate,exothermic by 1.70 eV,yes
cand_SF4p_SF2*_char_SF4_SF2p,SF4+ + SF2* -> SF4 + SF2+,ion_neutral,charge_transfer,2,candidate,exothermic by 1.20 eV,yes
cand_SF4p_SF2_v_char_SF4_SF2p,SF4+ + SF2_v -> SF4 + SF2+,ion_neutral,charge_transfer,2,candidate,exothermic by 1.20 eV,yes
cand_SF4p_SF3*_char_SF4_SF3p,SF4+ + SF3* -> SF4 + SF3+,ion_neutral,charge_transfer,2,candidate,exothermic by 3.82 eV,yes
cand_SF4p_SF3*_diss_SF2_F2_SF3p,SF4+ + SF3* -> SF2 + F2 + SF3+,ion_neutral,dissociative_charge_transfer,2,candidate,endothermic by 1.02 eV,yes
cand_SF4p_SF3_v_char_SF4_SF3p,SF4+ + SF3_v -> SF4 + SF3+,ion_neutral,charge_transfer,2,candidate,exothermic by 3.82 eV,yes
cand_SF4p_SF3_v_diss_SF2_F2_SF3p,SF4+ + SF3_v -> SF2 + F2 + SF3+,ion_neutral,dissociative_charge_transfer,2,candidate,endothermic by 1.02 eV,yes
cand_SF4p_SF5*_char_SF4_SF5p,SF4+ + SF5* -> SF4 + SF5+,ion_neutral,charge_transfer,2,candidate,exothermic by 2.40 eV,yes
